state_id,seed,branch,step,regime,index,episode_seed,query_index,S0_nll,S0_accuracy,S1_nll,S1_accuracy,S2_nll,S2_accuracy,S3_nll,S3_accuracy,S2_inner_loss_before,S2_inner_loss_after,S2_inner_gradient_norm,S2_chosen_eta,S2_backtracking_trials,S2_step_accepted,S2_armijo_rhs,S2_residual_norm,S2_normalized_residual_norm,S2_attention_entropy,S2_effective_token_count,S2_zero_initialization,S2_all_finite,S2_vocabulary_residual_difference,S2_query_isolation_exact,S2_replay_image_vocabulary_reset_exact,S3_inner_loss_before,S3_inner_loss_after,S3_inner_gradient_norm,S3_chosen_eta,S3_backtracking_trials,S3_step_accepted,S3_armijo_rhs,S3_residual_norm,S3_normalized_residual_norm,S3_attention_entropy,S3_effective_token_count,S3_zero_initialization,S3_all_finite,S3_vocabulary_residual_difference,S3_query_isolation_exact,S3_replay_image_vocabulary_reset_exact
seed7_original_P,7,original_P,0,easy,2,3000700002,3,0.08077555894851685,1.0,0.05041175335645676,1.0,7.036340713500977,0.0,6.816652297973633,0.0,3.2670493125915527,3.1252670288085938,18.280420303344727,0.02500000037252903,2,True,3.266213893890381,0.45701050758361816,1.1688579320907593,3.3066070079803467,27.29236602783203,True,True,0.23557767271995544,True,True,3.0874831676483154,3.085829257965088,17.633010864257812,0.02500000037252903,2,True,3.0867059230804443,0.44082528352737427,1.1274622678756714,3.465735912322998,32.0,True,True,0.21842791140079498,True,True
seed7_original_P,7,original_P,0,easy,2,3000700002,4,0.24112428724765778,1.0,0.10741602629423141,1.0,1.911116123199463,0.0,2.8868191242218018,0.0,2.359999179840088,1.6492468118667603,11.913236618041992,0.012500000186264515,3,True,2.3598217964172363,0.14891546964645386,0.37632668018341064,3.238485336303711,25.495075225830078,True,True,0.11990334093570709,True,True,2.613215208053589,1.8346214294433594,14.525193214416504,0.012500000186264515,3,True,2.6129515171051025,0.18156492710113525,0.4588356614112854,3.465735912322998,32.0,True,True,0.12612444162368774,True,True
seed7_original_P,7,original_P,0,easy,2,3000700002,5,0.7342547178268433,1.0,0.5103781223297119,1.0,3.660273551940918,0.0,2.105879783630371,0.0,2.2181506156921387,1.564955472946167,21.78042984008789,0.0062500000931322575,4,True,2.2178540229797363,0.13612768054008484,0.4548625648021698,3.002326488494873,20.132320404052734,True,True,0.2162266969680786,True,True,1.7515065670013428,1.4645655155181885,12.962873458862305,0.0062500000931322575,4,True,1.7514015436172485,0.08101796358823776,0.27071669697761536,3.465735912322998,32.0,True,True,0.1339479237794876,True,True
seed7_original_P,7,original_P,0,easy,2,3000700002,6,0.07228510826826096,1.0,0.03386428952217102,1.0,1.8020718097686768,0.0,3.06255841255188,0.0,2.392050266265869,1.6776291131973267,18.621135711669922,0.0062500000931322575,4,True,2.391833543777466,0.11638209968805313,0.4287889301776886,3.2000958919525146,24.534883499145508,True,True,0.10168399661779404,True,True,3.191225290298462,1.8390278816223145,25.799928665161133,0.0062500000931322575,4,True,3.1908092498779297,0.1612495630979538,0.5940950512886047,3.465735912322998,32.0,True,True,0.11725617945194244,True,True
seed7_original_P,7,original_P,0,easy,2,3000700002,7,0.80583655834198,0.0,0.44154947996139526,1.0,4.308495044708252,0.0,1.4285091161727905,0.0,2.3193225860595703,2.1942641735076904,17.8590087890625,0.012500000186264515,3,True,2.3189239501953125,0.22323761880397797,0.6839349865913391,3.009280204772949,20.272802352905273,True,True,0.19809900224208832,True,True,1.942070484161377,1.33246648311615,12.765225410461426,0.0062500000931322575,4,True,1.9419686794281006,0.07978266477584839,0.24443084001541138,3.465735912322998,32.0,True,True,0.17337042093276978,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,0,0.4253841042518616,1.0,0.11101836711168289,1.0,1.0957512855529785,1.0,0.9037253856658936,1.0,1.5930042266845703,1.3918222188949585,12.252323150634766,0.0031250000465661287,5,True,1.5929572582244873,0.038288507610559464,0.15315395593643188,3.254544734954834,25.90781593322754,True,True,0.0660414844751358,True,True,1.532238483428955,1.3578972816467285,10.407683372497559,0.0031250000465661287,5,True,1.5322046279907227,0.03252401202917099,0.13009598851203918,3.465735912322998,32.0,True,True,0.055165622383356094,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,1,1.7596712112426758,0.0,0.5694741606712341,1.0,0.4607064127922058,1.0,0.2262001633644104,1.0,2.635186195373535,2.0173871517181396,28.044132232666016,0.0062500000931322575,4,True,2.6346945762634277,0.17527581751346588,0.702357292175293,3.0511727333068848,21.140121459960938,True,True,1.3309669494628906,True,True,2.3474280834198,2.041645050048828,25.910722732543945,0.0062500000931322575,4,True,2.347008466720581,0.1619420349597931,0.6489267945289612,3.465735912322998,32.0,True,True,0.1970730721950531,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,2,0.2968023717403412,1.0,0.13601453602313995,1.0,2.575634479522705,0.0,7.818365097045898,0.0,2.277984142303467,1.9914443492889404,11.520533561706543,0.012500000186264515,3,True,2.277818202972412,0.1440066546201706,0.31527024507522583,2.861070156097412,17.480224609375,True,True,0.15676133334636688,True,True,3.00024151802063,2.9679970741271973,13.14267635345459,0.05000000074505806,1,True,2.999377965927124,0.6571338176727295,1.4386470317840576,3.465735912322998,32.0,True,True,0.6081501841545105,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,3,0.43225809931755066,1.0,0.19004841148853302,1.0,2.356748104095459,0.0,4.393773078918457,0.0,2.1363070011138916,1.8598201274871826,9.758077621459961,0.012500000186264515,3,True,2.13618803024292,0.12197596579790115,0.28196337819099426,2.7905983924865723,16.29076385498047,True,True,0.1691678762435913,True,True,2.8654885292053223,2.1158287525177,12.71293830871582,0.02500000037252903,2,True,2.865084409713745,0.31782346963882446,0.7346904277801514,3.465735912322998,32.0,True,True,0.28757500648498535,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,4,0.4494549036026001,1.0,0.19876724481582642,1.0,2.6876022815704346,0.0,6.991756439208984,0.0,2.0207693576812744,1.8962602615356445,9.8565034866333,0.012500000186264515,3,True,2.0206480026245117,0.12320630252361298,0.2760295569896698,2.7033393383026123,14.929503440856934,True,True,0.1643618494272232,True,True,2.9657211303710938,2.8468761444091797,12.18658447265625,0.05000000074505806,1,True,2.9649784564971924,0.6093292236328125,1.3651320934295654,3.465735912322998,32.0,True,True,0.546554684638977,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,5,0.2700929641723633,1.0,0.12926605343818665,1.0,2.5048789978027344,0.0,7.327232837677002,0.0,2.107003688812256,1.888595461845398,11.382658004760742,0.012500000186264515,3,True,2.106841802597046,0.14228323101997375,0.29453590512275696,2.7138471603393555,15.087206840515137,True,True,0.1515423059463501,True,True,3.0472817420959473,2.7519335746765137,12.76882553100586,0.05000000074505806,1,True,3.046466588973999,0.6384413242340088,1.321616768836975,3.465735912322998,32.0,True,True,0.5845770239830017,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,6,0.7297526001930237,1.0,0.2567710876464844,1.0,1.0034161806106567,1.0,0.8117360472679138,1.0,1.761627435684204,1.4018372297286987,11.735111236572266,0.0062500000931322575,4,True,1.7615413665771484,0.07334445416927338,0.2659148573875427,3.0881576538085938,21.936626434326172,True,True,0.1239844411611557,True,True,1.6647891998291016,1.3672244548797607,10.5232515335083,0.0062500000931322575,4,True,1.6647199392318726,0.06577032804489136,0.23845438659191132,3.465735912322998,32.0,True,True,0.08651604503393173,True,True
seed7_original_P,7,original_P,0,easy,3,3000700003,7,0.31306466460227966,1.0,0.15482847392559052,1.0,6.326610088348389,0.0,4.181931972503662,0.0,2.5759341716766357,2.447678327560425,10.50465202331543,0.05000000074505806,1,True,2.5753824710845947,0.5252326130867004,1.0891470909118652,2.9120593070983887,18.39463996887207,True,True,0.5340484380722046,True,True,2.8409879207611084,2.122082233428955,12.188141822814941,0.02500000037252903,2,True,2.840616464614868,0.30470356345176697,0.6318476796150208,3.465735912322998,32.0,True,True,0.27149882912635803,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,0,0.6385044455528259,1.0,0.22151993215084076,1.0,5.462711334228516,0.0,3.8143625259399414,0.0,2.3529117107391357,2.349088430404663,8.841650009155273,0.05000000074505806,1,True,2.3525209426879883,0.4420824944972992,1.1736674308776855,2.975958824157715,19.608415603637695,True,True,0.333023339509964,True,True,2.5622639656066895,1.8519515991210938,10.858845710754395,0.02500000037252903,2,True,2.56196928024292,0.27147114276885986,0.7207180261611938,3.465735912322998,32.0,True,True,0.1756478101015091,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,1,0.4281647503376007,1.0,0.21879403293132782,1.0,4.299591541290283,0.0,2.6486146450042725,0.0,2.696878433227539,2.023430347442627,12.982211112976074,0.02500000037252903,2,True,2.6964571475982666,0.32455527782440186,0.8252034783363342,2.942741870880127,18.967782974243164,True,True,0.7258110046386719,True,True,2.655339002609253,1.8786314725875854,13.8309907913208,0.012500000186264515,3,True,2.655099868774414,0.17288738489151,0.43957772850990295,3.465735912322998,32.0,True,True,0.3575829863548279,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,2,0.5676741600036621,1.0,0.04378444328904152,1.0,1.2169020175933838,0.0,1.2436096668243408,0.0,2.0739288330078125,1.6186901330947876,11.23885726928711,0.012500000186264515,3,True,2.0737709999084473,0.1404857188463211,0.50846266746521,3.1216609477996826,22.68402671813965,True,True,0.07699767500162125,True,True,2.150566577911377,1.7294220924377441,12.428376197814941,0.012500000186264515,3,True,2.1503734588623047,0.15535470843315125,0.5622783303260803,3.465735912322998,32.0,True,True,0.08592033386230469,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,3,0.5278741717338562,1.0,0.2112627625465393,1.0,2.431380271911621,0.0,3.434973955154419,0.0,2.4264984130859375,1.4459130764007568,13.607593536376953,0.012500000186264515,3,True,2.42626690864563,0.17009492218494415,0.5133525729179382,2.9337568283081055,18.798118591308594,True,True,0.43246835470199585,True,True,2.3356940746307373,1.8527077436447144,13.872397422790527,0.012500000186264515,3,True,2.335453510284424,0.1734049767255783,0.5233424305915833,3.465735912322998,32.0,True,True,0.1687413454055786,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,4,0.3600797951221466,1.0,0.16935846209526062,1.0,6.080636024475098,0.0,4.564447402954102,0.0,2.832709789276123,2.583683729171753,10.909828186035156,0.05000000074505806,1,True,2.8321146965026855,0.5454914569854736,1.22380793094635,3.058485984802246,21.295289993286133,True,True,0.5313113927841187,True,True,2.8399696350097656,2.569708824157715,12.119308471679688,0.02500000037252903,2,True,2.839602470397949,0.30298271775245667,0.6797405481338501,3.465735912322998,32.0,True,True,0.6451361775398254,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,5,0.28212273120880127,1.0,0.15364830195903778,1.0,6.089561462402344,0.0,4.030582427978516,0.0,2.598597526550293,2.494429349899292,15.668879508972168,0.02500000037252903,2,True,2.5979838371276855,0.39172202348709106,1.13914954662323,2.9843339920043945,19.77332878112793,True,True,0.850155234336853,True,True,2.69968318939209,2.113525152206421,17.412208557128906,0.012500000186264515,3,True,2.6993041038513184,0.21765261888504028,0.6329460144042969,3.465735912322998,32.0,True,True,0.9922375679016113,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,6,1.3879947662353516,0.0,0.10606080293655396,1.0,0.21167215704917908,1.0,0.2707439064979553,1.0,2.1175405979156494,1.8318469524383545,21.055522918701172,0.0062500000931322575,4,True,2.1172635555267334,0.13159702718257904,0.4681711196899414,3.195958137512207,24.43357276916504,True,True,0.06244920194149017,True,True,2.2620561122894287,1.8329875469207764,21.460590362548828,0.0062500000931322575,4,True,2.261768341064453,0.13412868976593018,0.47717776894569397,3.465735912322998,32.0,True,True,0.057519759982824326,True,True
seed7_original_P,7,original_P,0,easy,4,3000700004,7,1.0944873094558716,0.0,0.15198905766010284,1.0,0.41944271326065063,1.0,0.48626333475112915,1.0,1.814873218536377,1.5973756313323975,16.10726547241211,0.0062500000931322575,4,True,1.814711093902588,0.10067041963338852,0.3451040983200073,3.1826558113098145,24.110702514648438,True,True,0.05336414650082588,True,True,1.8911268711090088,1.6093933582305908,16.48812484741211,0.0062500000931322575,4,True,1.890956997871399,0.10305078327655792,0.3532641530036926,3.465735912322998,32.0,True,True,0.049447450786828995,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,0,1.8616054058074951,0.0,1.403759479522705,0.0,6.068626880645752,0.0,4.871189117431641,0.0,5.203018665313721,3.0838241577148438,26.843555450439453,0.05000000074505806,1,True,5.199415683746338,1.3421777486801147,4.4171977043151855,3.11757230758667,22.591468811035156,True,True,1.0461856126785278,True,True,4.687095642089844,3.34849214553833,24.5714168548584,0.05000000074505806,1,True,4.68407678604126,1.228570818901062,4.043309688568115,3.465735912322998,32.0,True,True,0.8136174082756042,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,1,0.8677598237991333,0.0,0.5844712257385254,1.0,8.696503639221191,0.0,6.638214588165283,0.0,4.269538402557373,4.055239677429199,23.340530395507812,0.05000000074505806,1,True,4.266814708709717,1.167026400566101,3.889479398727417,3.1926941871643066,24.353952407836914,True,True,1.0558682680130005,True,True,4.07144832611084,3.4477245807647705,22.040372848510742,0.02500000037252903,2,True,4.0702338218688965,0.5510092973709106,1.8364102840423584,3.465735912322998,32.0,True,True,0.4579499065876007,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,2,0.5393915176391602,1.0,0.3338395059108734,1.0,8.685589790344238,0.0,8.885872840881348,0.0,4.261886119842529,3.9938852787017822,24.09766387939453,0.02500000037252903,2,True,4.260434150695801,0.6024416089057922,2.2278833389282227,3.1891930103302,24.26883316040039,True,True,0.517993152141571,True,True,4.200079917907715,4.131817817687988,23.862276077270508,0.02500000037252903,2,True,4.1986565589904785,0.5965569019317627,2.2061212062835693,3.465735912322998,32.0,True,True,0.5186851024627686,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,3,1.1010843515396118,0.0,0.9551945924758911,1.0,9.872451782226562,0.0,3.8909873962402344,0.0,4.228283882141113,3.2270004749298096,28.83122444152832,0.05000000074505806,1,True,4.224127769470215,1.4415613412857056,4.712663650512695,3.113870859146118,22.50800132751465,True,True,1.088675856590271,True,True,3.4803056716918945,2.357147693634033,22.985023498535156,0.012500000186264515,3,True,3.479645252227783,0.2873128056526184,0.9392653703689575,3.465735912322998,32.0,True,True,0.210521399974823,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,4,0.8428617119789124,0.0,0.6058509349822998,1.0,9.793673515319824,0.0,7.157312870025635,0.0,4.476345539093018,3.724250078201294,26.381641387939453,0.05000000074505806,1,True,4.472865581512451,1.3190820217132568,4.447197437286377,3.1074819564819336,22.36465835571289,True,True,1.2050435543060303,True,True,3.9006056785583496,3.640483856201172,22.445384979248047,0.02500000037252903,2,True,3.899346113204956,0.5611346364021301,1.891828179359436,3.465735912322998,32.0,True,True,0.47063395380973816,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,5,0.05755716934800148,1.0,0.04023023694753647,1.0,2.222567081451416,0.0,2.020169258117676,0.0,2.8562235832214355,1.6864722967147827,22.56968879699707,0.0062500000931322575,4,True,2.855905294418335,0.14106056094169617,0.5042338371276855,3.325265407562256,27.806377410888672,True,True,0.18326014280319214,True,True,2.805044651031494,1.608161449432373,21.890871047973633,0.0062500000931322575,4,True,2.8047451972961426,0.13681794703006744,0.48906826972961426,3.465735912322998,32.0,True,True,0.17838840186595917,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,6,0.5897651314735413,1.0,0.5261022448539734,1.0,11.874066352844238,0.0,5.423719882965088,0.0,4.338885307312012,3.7094640731811523,29.225013732910156,0.05000000074505806,1,True,4.3346147537231445,1.46125066280365,5.034567832946777,3.0433545112609863,20.975486755371094,True,True,1.296383261680603,True,True,3.570885181427002,2.630927562713623,22.9653263092041,0.012500000186264515,3,True,3.570225954055786,0.28706657886505127,0.989054262638092,3.465735912322998,32.0,True,True,0.2454034835100174,True,True
seed7_original_P,7,original_P,0,easy,5,3000700005,7,0.863524854183197,0.0,0.6120801568031311,1.0,9.38829517364502,0.0,6.325479507446289,0.0,4.633398056030273,3.4657819271087646,24.952993392944336,0.05000000074505806,1,True,4.630284786224365,1.2476497888565063,3.9136223793029785,3.101209878921509,22.224824905395508,True,True,1.0443387031555176,True,True,3.9719936847686768,3.290105104446411,20.846933364868164,0.02500000037252903,2,True,3.970907211303711,0.521173357963562,1.6348143815994263,3.465735912322998,32.0,True,True,0.43569958209991455,True,True
