state_id,seed,branch,step,regime,episode_seed,query_index,query_entropy,query_max_probability,query_probability_gap,query_js,representation_displacement,prediction_changed,delta_max_probability,delta_entropy,delta_probability_gap,before_nll,after_nll,delta_nll,before_accuracy,after_accuracy,delta_accuracy,harm,harm_gt_005,transition,nll_direction,oracle_uses_C2,oracle_nll,oracle_accuracy
seed7_original_P,7,original_P,0,easy,20070002,2,0.4275573120168485,0.8633465766906738,0.7329871505498886,0.38073390319628,0.7803402904632541,1,0.0068149566650390625,0.06548672012493861,0.07299856096506119,2.037459827133656,0.13907641404433815,-1.8983834130893178,0,1,1,False,False,wrong->correct,improved,True,0.13907641404433815,1
seed7_original_P,7,original_P,0,easy,20070002,3,0.6673464237249326,0.7160327434539795,0.45044276118278503,0.09025131915771921,0.7570783196562678,0,0.2587825059890747,-0.523968541925394,0.5126932542771101,0.3340293819861485,0.025507313690075566,-0.3085220682960729,1,1,0,False,False,correct->correct,improved,True,0.025507313690075566,1
seed7_original_P,7,original_P,0,easy,20070002,4,0.641700034498563,0.769218921661377,0.5704416483640671,0.35119929359033286,0.859718157346052,1,0.08342373371124268,-0.10704022067021723,0.17976783215999603,1.6155703107246584,0.1594147461433609,-1.4561555645812976,0,1,1,False,False,wrong->correct,improved,True,0.1594147461433609,1
seed7_original_P,7,original_P,0,easy,20070002,5,0.9425404579888127,0.5352888703346252,0.15811476111412048,0.2373694934241961,0.8103508419352687,1,0.293454647064209,-0.3687771112077711,0.5368353724479675,0.9750483699728336,0.18784455965584437,-0.7872038103169893,0,1,1,False,False,wrong->correct,improved,True,0.18784455965584437,1
seed7_original_P,7,original_P,0,easy,20070002,6,0.503133650909648,0.8620063662528992,0.7904168143868446,0.03397341365641314,0.5090274205656766,0,0.1247178316116333,-0.42033643355992334,0.18810392264276743,0.14849262290151763,0.013364713385538124,-0.1351279095159795,1,1,0,False,False,correct->correct,improved,True,0.013364713385538124,1
seed7_original_P,7,original_P,0,easy,20070002,7,0.22084030401648863,0.9545309543609619,0.9318900424987078,0.010129749881705761,0.6166142336371458,0,0.038091421127319336,-0.16981629008227928,0.05739577254280448,0.04653520641974072,0.007404973781559528,-0.03913023263818119,1,1,0,False,False,correct->correct,improved,True,0.007404973781559528,1
seed7_original_P,7,original_P,0,easy,20070003,0,0.030377228668520828,0.9956837892532349,0.992141914088279,0.001778257699294603,0.18838048176231095,0,-0.011313140392303467,0.06221456051738482,-0.019074903335422277,0.004325552474638715,0.015752777182676408,0.011427224708037692,1,1,0,True,False,correct->correct,worsened,False,0.004325552474638715,1
seed7_original_P,7,original_P,0,easy,20070003,1,0.027379140547723158,0.9961975812911987,0.9931863346137106,0.0012037148277249004,0.1851284813092318,0,-0.008414089679718018,0.04820587000670101,-0.014109076466411352,0.0038096662808555742,0.012291743293578995,0.00848207701272342,1,1,0,True,False,correct->correct,worsened,False,0.0038096662808555742,1
seed7_original_P,7,original_P,0,easy,20070003,2,0.026250157491735454,0.9965170621871948,0.9942849115468562,0.0014221611350628128,0.1855283494399952,0,-0.009001612663269043,0.05374926795546826,-0.013120577204972506,0.003489017361273464,0.012563137241723445,0.009074119880449982,1,1,0,True,False,correct->correct,worsened,False,0.003489017361273464,1
seed7_original_P,7,original_P,0,easy,20070003,3,0.07116025125468627,0.9885938167572021,0.9803297407925129,0.00023771597470670093,0.1446606556517175,0,0.002303183078765869,-0.01435116360285451,0.0029307701624929905,0.011471732673444241,0.009144685638116788,-0.0023270470353274533,1,1,0,False,False,correct->correct,improved,True,0.009144685638116788,1
seed7_original_P,7,original_P,0,easy,20070003,4,0.053874322107140805,0.9917007088661194,0.9854022492654622,0.00014657021293773052,0.1352064682309374,0,0.0014876723289489746,-0.009752587578458836,0.001904752105474472,0.008333921991362446,0.006834923770288835,-0.0014989982210736113,1,1,0,False,False,correct->correct,improved,True,0.006834923770288835,1
seed7_original_P,7,original_P,0,easy,20070003,5,0.03710907735182934,0.9947197437286377,0.9909224556759,0.0036660341418762324,0.200628340305256,0,-0.01961493492126465,0.10323516654305387,-0.029660392552614212,0.005294246092800296,0.025210317548903422,0.019916071456103128,1,1,0,True,False,correct->correct,worsened,False,0.005294246092800296,1
seed7_original_P,7,original_P,0,easy,20070003,6,0.07584745163963096,0.9880867004394531,0.9809158449061215,0.000314119371716649,0.13316729707884273,0,0.002914130687713623,-0.017864589698088497,0.0034163175150752068,0.011984831603152873,0.009039905977256806,-0.002944925625896067,1,1,0,False,False,correct->correct,improved,True,0.009039905977256806,1
seed7_original_P,7,original_P,0,easy,20070003,7,0.060671887702767296,0.9906312823295593,0.9840674768202007,0.0002187577257195795,0.1562229123354276,0,0.0018339753150939941,-0.012055423230643347,0.002160557545721531,0.009412880152818357,0.007563271925514062,-0.0018496082273042952,1,1,0,False,False,correct->correct,improved,True,0.007563271925514062,1
seed7_original_P,7,original_P,0,easy,20070004,0,0.9580640553571258,0.6352709531784058,0.38291311264038086,0.08897470574377805,0.3574648939609592,0,0.23104315996170044,-0.47121532305214453,0.381823368370533,0.4537036731803649,0.14350771893384706,-0.31019595424651786,1,1,0,False,False,correct->correct,improved,True,0.14350771893384706,1
seed7_original_P,7,original_P,0,easy,20070004,1,0.857864615536852,0.5418060421943665,0.13133323192596436,0.14753977293782738,0.3816301791511861,0,0.3759869933128357,-0.5345211046132123,0.7164887487888336,0.6128471973180836,0.08578336529686931,-0.5270638320212142,1,1,0,False,False,correct->correct,improved,True,0.08578336529686931,1
seed7_original_P,7,original_P,0,easy,20070004,2,0.8757338516111204,0.5462337732315063,0.15098264813423157,0.18004131555896757,0.2992361783815386,1,0.30929994583129883,-0.37163185226791906,0.5992830991744995,0.9282339563506873,0.15602977197564755,-0.7722041843750398,0,1,1,False,False,wrong->correct,improved,True,0.15602977197564755,1
seed7_original_P,7,original_P,0,easy,20070004,3,0.8725599644317735,0.5616331696510315,0.18292763829231262,0.13127276962576234,0.3661435677954681,0,0.3393382430076599,-0.5081836276832903,0.6315124109387398,0.5769063652457417,0.10428175033587941,-0.4726246149098623,1,1,0,False,False,correct->correct,improved,True,0.10428175033587941,1
seed7_original_P,7,original_P,0,easy,20070004,4,0.8148480496051476,0.6316518783569336,0.3117365837097168,0.10823912507425452,0.37234430765158294,0,0.29041993618011475,-0.5061310074179893,0.5429659709334373,0.45941686197991194,0.08113216850539345,-0.3782846934745185,1,1,0,False,False,correct->correct,improved,True,0.08113216850539345,1
seed7_original_P,7,original_P,0,easy,20070004,5,0.9285668878096891,0.5496532320976257,0.1712363362312317,0.10193622536109644,0.25480480101403485,0,0.3006342649459839,-0.3867597646960539,0.5777346044778824,0.598467686691417,0.16218075486924954,-0.4362869318221675,1,1,0,False,False,correct->correct,improved,True,0.16218075486924954,1
seed7_original_P,7,original_P,0,easy,20070004,6,0.9541333743975947,0.6356596350669861,0.3916049897670746,0.07859198393610513,0.33365500516886465,0,0.17631930112838745,-0.3865519338129507,0.2547712177038193,0.45309202388292447,0.20828087980301518,-0.24481114407990928,1,1,0,False,False,correct->correct,improved,True,0.20828087980301518,1
seed7_original_P,7,original_P,0,easy,20070004,7,0.9163247586753027,0.6117254495620728,0.3343481719493866,0.08586101241225913,0.3255355748405971,0,0.23180818557739258,-0.43128529603314525,0.3664298802614212,0.4914717089528799,0.17015550210711458,-0.32131620684576534,1,1,0,False,False,correct->correct,improved,True,0.17015550210711458,1
seed7_original_P,7,original_P,0,easy,20070005,0,1.015919434169021,0.6392704844474792,0.4424417167901993,0.04241434876121203,0.2989046114018526,0,0.2187809944152832,-0.508735267715883,0.3172561973333359,0.4474276208229188,0.15309118261947494,-0.2943364382034439,1,1,0,False,False,correct->correct,improved,True,0.15309118261947494,1
seed7_original_P,7,original_P,0,easy,20070005,1,0.03211774781547461,0.9952090382575989,0.9908848395571113,0.01194071894398906,0.290944832926384,0,-0.04769939184188843,0.19581574358990023,-0.09008328896015882,0.004802475187980623,0.05391816116370222,0.04911568597572159,1,1,0,True,False,correct->correct,worsened,False,0.004802475187980623,1
seed7_original_P,7,original_P,0,easy,20070005,2,0.03242681061000554,0.9949352145195007,0.9899902646429837,0.016278330295317476,0.3218468822756409,0,-0.06181854009628296,0.21931981317775281,-0.12265910254791379,0.005077654979037437,0.06922503298089805,0.06414737800186061,1,1,0,True,True,correct->correct,worsened,False,0.005077654979037437,1
seed7_original_P,7,original_P,0,easy,20070005,3,0.02301563575069667,0.996717631816864,0.9936751525383443,0.011558727027173941,0.32542713461244066,0,-0.043511033058166504,0.18132056018884168,-0.08359385165385902,0.003287766970690274,0.04792361103843873,0.044635844067748454,1,1,0,True,False,correct->correct,worsened,False,0.003287766970690274,1
seed7_original_P,7,original_P,0,easy,20070005,4,1.2167935358444684,0.44859373569488525,0.1430281102657318,0.0826732827817579,0.30658483524661445,0,0.3321114182472229,-0.5570818906384534,0.4661030024290085,0.8016376211154962,0.24755772418419222,-0.554079896931304,1,1,0,False,False,correct->correct,improved,True,0.24755772418419222,1
seed7_original_P,7,original_P,0,easy,20070005,5,0.04992372922781056,0.9913982152938843,0.9828664753586054,0.04798579839187902,0.35487779869995867,0,-0.16068381071090698,0.41464972495088565,-0.3198756370693445,0.008638993585014078,0.18546921999254773,0.17683022640753365,1,1,0,True,True,correct->correct,worsened,False,0.008638993585014078,1
seed7_original_P,7,original_P,0,easy,20070005,6,0.03126338107014922,0.9952114224433899,0.9906240915879607,0.025331128596150464,0.354133929165993,0,-0.08809411525726318,0.2959200611744762,-0.17267569061368704,0.004800079527527879,0.0974835018539947,0.09268342232646681,1,1,0,True,True,correct->correct,worsened,False,0.004800079527527879,1
seed7_original_P,7,original_P,0,easy,20070005,7,0.0230098864801853,0.9968659281730652,0.9943896851036698,0.011465449028320581,0.3255518328449151,0,-0.042861223220825195,0.19449285649786124,-0.07578479335643351,0.0031389933155990886,0.0470866757302467,0.04394768241464761,1,1,0,True,False,correct->correct,worsened,False,0.0031389933155990886,1
seed7_original_P,7,original_P,0,easy,20070006,0,0.02835507920939185,0.996274471282959,0.9944185359636322,0.002082882785996835,0.20009532485609163,0,-0.009259819984436035,0.05125105302380117,-0.01653470250312239,0.0037324857836946884,0.013070395384744547,0.00933790960104986,1,1,0,True,False,correct->correct,worsened,False,0.0037324857836946884,1
seed7_original_P,7,original_P,0,easy,20070006,1,0.7410007261986994,0.7445683479309082,0.5480914562940598,0.045793954848308324,0.23709663447396667,0,0.0862695574760437,-0.17744254841011664,0.15322884917259216,0.29495062726935584,0.1853205628320605,-0.10963006443729534,1,1,0,False,False,correct->correct,improved,True,0.1853205628320605,1
seed7_original_P,7,original_P,0,easy,20070006,2,0.6828469630379241,0.6695147156715393,0.34845858812332153,0.06541851282336406,0.2527417706560908,0,0.24570947885513306,-0.33300248253010484,0.5117947272956371,0.4012021340005502,0.08858622237881646,-0.31261591162173374,1,1,0,False,False,correct->correct,improved,True,0.08858622237881646,1
seed7_original_P,7,original_P,0,easy,20070006,3,0.8342373887603333,0.528507649898529,0.09063541889190674,0.10031531455590798,0.23229214904692186,1,0.27674537897109985,-0.1882780926582982,0.5841672271490097,0.8258281211918806,0.21659872937507285,-0.6092293918168078,0,1,1,False,False,wrong->correct,improved,True,0.21659872937507285,1
seed7_original_P,7,original_P,0,easy,20070006,4,0.02489766760453081,0.9967467784881592,0.9947291603311896,0.0034808890858073764,0.19894385567813935,0,-0.015954315662384033,0.07992073654671338,-0.029963848181068897,0.0032585247417880954,0.019394398550583187,0.016135873808795092,1,1,0,True,False,correct->correct,worsened,False,0.0032585247417880954,1
seed7_original_P,7,original_P,0,easy,20070006,5,0.05552588741546439,0.9914484024047852,0.9851104998961091,0.0022699623340575533,0.19588318513310712,0,-0.008115410804748535,0.04468401802973957,-0.012015755288302898,0.008588372311070212,0.016807465841828108,0.008219093530757896,1,1,0,True,False,correct->correct,worsened,False,0.008588372311070212,1
seed7_original_P,7,original_P,0,easy,20070006,6,0.03500736457661746,0.9951942563056946,0.9923314682673663,0.002576757734155052,0.2155168974966837,0,-0.010571718215942383,0.05776076833599475,-0.01777399773709476,0.004817328410887703,0.01549692131495246,0.010679592904064757,1,1,0,True,False,correct->correct,worsened,False,0.004817328410887703,1
seed7_original_P,7,original_P,0,easy,20070006,7,0.7566590685200812,0.5750799775123596,0.16593557596206665,0.07811359118380527,0.23387665172091454,0,0.28466349840164185,-0.2511218914430646,0.6078013479709625,0.5532461565312454,0.15112121805097947,-0.402124938480266,1,1,0,False,False,correct->correct,improved,True,0.15112121805097947,1
seed7_original_P,7,original_P,0,easy,20070007,0,0.28386113605869423,0.9349642992019653,0.8838652074337006,0.15413963504517628,0.5007633515851522,0,-0.41496413946151733,0.6439276612156208,-0.7698039412498474,0.06724693309412165,0.653926160213542,0.5866792271194203,1,1,0,True,True,correct->correct,worsened,False,0.06724693309412165,1
seed7_original_P,7,original_P,0,easy,20070007,1,1.1656931811506541,0.5016054511070251,0.21742576360702515,0.16850494878609235,0.3436714119990211,1,0.33745086193084717,-0.572321824316092,0.5273358225822449,0.6899414222842284,2.3613300097969945,1.671388587512766,1,0,-1,True,True,correct->wrong,worsened,False,0.6899414222842284,1
seed7_original_P,7,original_P,0,easy,20070007,2,0.34396733293031295,0.9258731603622437,0.8937474302947521,0.07355349489735331,0.33911324848340635,0,-0.25271153450012207,0.465637336070374,-0.4949309937655926,0.07701802956871506,0.39576982087171375,0.3187517913029987,1,1,0,True,True,correct->correct,worsened,False,0.07701802956871506,1
seed7_original_P,7,original_P,0,easy,20070007,3,0.28828974617401365,0.9408146142959595,0.9179977159947157,0.06156217160829283,0.3136052220370653,0,-0.22256362438201904,0.44109943541174274,-0.44461573474109173,0.06100916805540625,0.33093620289334963,0.2699270348379434,1,1,0,True,True,correct->correct,worsened,False,0.06100916805540625,1
seed7_original_P,7,original_P,0,easy,20070007,4,0.17205112922808008,0.9671808481216431,0.9485481362789869,0.019031048962489857,0.41958608126767505,0,-0.06798607110977173,0.2476009046258606,-0.11145683564245701,0.033369781240669194,0.1062556083428189,0.0728858271021497,1,1,0,True,True,correct->correct,worsened,False,0.033369781240669194,1
seed7_original_P,7,original_P,0,easy,20070007,5,0.12659361657497753,0.9776282906532288,0.9635320799425244,0.02073043761139109,0.4064050550677048,0,-0.07162231206893921,0.25638440692161724,-0.12642760295420885,0.02262575209929197,0.09870937408202343,0.07608362198273147,1,1,0,True,True,correct->correct,worsened,False,0.02262575209929197,1
seed7_original_P,7,original_P,0,easy,20070007,6,0.27379428623768026,0.9422461986541748,0.9061280973255634,0.05038769378989442,0.3660240200301033,0,-0.1740245819091797,0.42372675043298375,-0.3151409514248371,0.059488681171313736,0.2636770239908496,0.20418834281953585,1,1,0,True,True,correct->correct,worsened,False,0.059488681171313736,1
seed7_original_P,7,original_P,0,easy,20070007,7,0.7122302815988266,0.7483678460121155,0.5465606898069382,0.2086688193148099,0.4273805207753943,1,-0.1494995355606079,0.24614166175155683,-0.21778739988803864,0.2898606491447766,1.3089814539973117,1.019120804852535,1,0,-1,True,True,correct->wrong,worsened,False,0.2898606491447766,1
seed7_original_P,7,original_P,0,easy,20070008,0,0.011165893278787623,0.9986863732337952,0.9978815656504594,0.00016178134236702354,0.11091092677820123,0,-0.0015476346015930176,0.011207010636537678,-0.0021346979192458093,0.0013144903301953062,0.002865362601107084,0.0015508722709117778,1,1,0,True,False,correct->correct,worsened,False,0.0013144903301953062,1
seed7_original_P,7,original_P,0,easy,20070008,1,0.012963204321527899,0.9984612464904785,0.9976899268804118,0.0002890902320501267,0.11607910282736926,0,-0.002368748188018799,0.016484053274822365,-0.0035325934877619147,0.0015399386065738676,0.003915155928083947,0.0023752173215100796,1,1,0,True,False,correct->correct,worsened,False,0.0015399386065738676,1
seed7_original_P,7,original_P,0,easy,20070008,2,0.15240944182431368,0.9718230962753296,0.9568123826757073,0.0017191285979028337,0.13299056441679297,0,0.002333998680114746,-0.018720445554322562,-0.004407134838402271,0.028581490802395314,0.026182699889904782,-0.0023987909124905324,1,1,0,False,False,correct->correct,improved,True,0.026182699889904782,1
seed7_original_P,7,original_P,0,easy,20070008,3,0.08285256477493427,0.9865627884864807,0.9782692678272724,0.0007666630138478855,0.1444869957377112,0,-0.0014973878860473633,0.0016931158335949381,-0.006263661198318005,0.013528307814050745,0.015047243465538145,0.0015189356514873995,1,1,0,True,False,correct->correct,worsened,False,0.013528307814050745,1
seed7_original_P,7,original_P,0,easy,20070008,4,0.10382123426329738,0.9823330044746399,0.9705490497872233,0.0008108404295393254,0.1405698188082903,0,-0.0032879114151000977,0.007593453484673121,-0.009827726520597935,0.017824919685624795,0.021177577185976862,0.0033526575003520673,1,1,0,True,False,correct->correct,worsened,False,0.017824919685624795,1
seed7_original_P,7,original_P,0,easy,20070008,5,0.13994758707462918,0.9748961329460144,0.9630577163770795,0.0019222679608883041,0.14659167029209522,0,0.003652036190032959,-0.02346381210958698,-0.001980074681341648,0.025424343970826664,0.021685265829743967,-0.0037390781410826975,1,1,0,False,False,correct->correct,improved,True,0.021685265829743967,1
seed7_original_P,7,original_P,0,easy,20070008,6,0.11245258055812316,0.9809680581092834,0.9721864759922028,0.0013568828945126213,0.1407212100496214,0,0.002710700035095215,-0.0179747780382086,-0.001197214238345623,0.01921538048787536,0.01645590053170903,-0.002759479956166329,1,1,0,False,False,correct->correct,improved,True,0.01645590053170903,1
seed7_original_P,7,original_P,0,easy,20070008,7,0.2783503784429401,0.9343470335006714,0.8801749125123024,0.009108135197607229,0.1558307310125947,0,0.04049891233444214,-0.13922102837989025,0.08060264866799116,0.06790735355264078,0.02547582473995828,-0.0424315288126825,1,1,0,False,False,correct->correct,improved,True,0.02547582473995828,1
seed7_original_P,7,original_P,0,easy,20070009,0,0.08440110353508617,0.9855324625968933,0.9741124762222171,0.0008819548787356348,0.09560717053123849,0,-0.011484622955322266,0.05416025324880697,-0.01938013080507517,0.014573212701647959,0.026294859870662067,0.011721647169014108,1,1,0,True,False,correct->correct,worsened,False,0.014573212701647959,1
seed7_original_P,7,original_P,0,easy,20070009,1,0.0858507049089746,0.9848312139511108,0.9717143243178725,0.0009587493501946546,0.09767325894396615,0,-0.012242257595062256,0.05586356567367555,-0.02166499476879835,0.015285008888043917,0.027793735841416138,0.012508726953372221,1,1,0,True,False,correct->correct,worsened,False,0.015285008888043917,1
seed7_original_P,7,original_P,0,easy,20070009,2,0.05958247714950404,0.990126371383667,0.9814318614080548,0.0005617845570826432,0.10437674138227308,0,-0.007599532604217529,0.03736170557123121,-0.01373011339455843,0.009922696137506693,0.01762761878795125,0.007704922650444557,1,1,0,True,False,correct->correct,worsened,False,0.009922696137506693,1
seed7_original_P,7,original_P,0,easy,20070009,3,1.0273398427911395,0.50153648853302,0.11167094111442566,0.026698855464456075,0.13960710539682517,1,0.10571801662445068,-0.13338804498671264,0.17703327536582947,0.9419533495071922,0.4988072921772384,-0.4431460573299538,0,1,1,False,False,wrong->correct,improved,True,0.4988072921772384,1
seed7_original_P,7,original_P,0,easy,20070009,4,0.04269728934007561,0.9935910701751709,0.988702155649662,0.0004143515880602731,0.10708418862798387,0,-0.005296230316162109,0.029267198195847978,-0.008727330714464188,0.006429555187138761,0.011774204843004408,0.0053446496558656464,1,1,0,True,False,correct->correct,worsened,False,0.006429555187138761,1
seed7_original_P,7,original_P,0,easy,20070009,5,0.040400608162146516,0.9940009713172913,0.9895117832347751,0.0004719086080149174,0.11570272258988987,0,-0.005569756031036377,0.030908575217293434,-0.009080540388822556,0.006017095145666956,0.01163622373317132,0.005619128587504364,1,1,0,True,False,correct->correct,worsened,False,0.006017095145666956,1
seed7_original_P,7,original_P,0,easy,20070009,6,0.7743008780791868,0.6175523400306702,0.2601792514324188,0.020752827310992206,0.12511447331322423,1,-0.06117492914199829,0.005277319905503064,-0.12680095434188843,1.028974976802369,0.5863084184473796,-0.44266655835498947,0,1,1,False,False,wrong->correct,improved,True,0.5863084184473796,1
seed7_original_P,7,original_P,0,easy,20070009,7,0.8298290952374199,0.49944642186164856,0.02996140718460083,0.016083393090921085,0.11618205618270601,0,0.17265507578849792,-0.102853557660462,0.33737823367118835,0.6942549501869169,0.39734591169424266,-0.2969090384926742,1,1,0,False,False,correct->correct,improved,True,0.39734591169424266,1
seed7_original_P,7,original_P,0,easy,20070010,0,0.13866550208938402,0.9725799560546875,0.948864821344614,0.2094907323199037,0.32660877857505305,1,-0.44385677576065063,0.7407461163617765,-0.8435467220842838,3.741641839294554,0.6372902727562537,-3.1043515665383,0,1,1,False,False,wrong->correct,improved,True,0.6372902727562537,1
seed7_original_P,7,original_P,0,easy,20070010,1,0.5959437885657727,0.7816126942634583,0.58021479845047,0.28433865961018034,0.32402861241014497,1,0.0799514651298523,-0.06070620218248968,0.20277617126703262,1.602472746552709,0.1490057517380944,-1.4534669948146146,0,1,1,False,False,wrong->correct,improved,True,0.1490057517380944,1
seed7_original_P,7,original_P,0,easy,20070010,2,0.8485706466248147,0.5949078798294067,0.24474918842315674,0.014258888272323775,0.2568254607588406,0,0.12050235271453857,-0.0805981528514389,0.26481328904628754,0.5193487092390746,0.33489914901105433,-0.18444956022802028,1,1,0,False,False,correct->correct,improved,True,0.33489914901105433,1
seed7_original_P,7,original_P,0,easy,20070010,3,0.8588511632908197,0.5027012228965759,0.04619079828262329,0.024302483385946563,0.2684375316974265,1,0.14125078916549683,-0.054603513584668306,0.2932935953140259,0.7841437432517657,0.44013107108576016,-0.34401267216600556,0,1,1,False,False,wrong->correct,improved,True,0.44013107108576016,1
