state_id,seed,branch,step,regime,primary_unique,index,episode_seed,vocabulary_ids,query_ids,labels,query_entropy,query_max_probability,query_probability_gap,assignment_entropy,assignment_probability_gap,inner_loss_before,gradient_norm,chosen_eta,backtracking_trials,normalized_update,representation_shift,relative_inner_reduction,query_js,prediction_changed_fraction,before_accuracy,after_accuracy,before_nll,after_nll,delta_nll,delta_accuracy,harm,harm_gt_005,drift_W0,drift_key,drift_query,drift_total
seed7_original_P,7,original_P,0,easy,True,12,20070012,"[103, 87, 91, 118]","[118, 87, 87, 87, 118, 118, 118, 87]","[3, 1, 1, 1, 3, 3, 3, 1]",0.32129955291748047,0.8928421139717102,0.8236796855926514,1.1663862466812134,0.2560734152793884,1.9234613180160522,11.290114402770996,0.0062500000931322575,4.0,0.010600862160361919,0.20936864614486694,0.11552755928149167,0.10693097859621048,0.5,0.5,1.0,1.1110923290252686,0.300220787525177,-0.8108715415000916,0.5,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,13,20070013,"[88, 93, 108, 111]","[88, 88, 88, 88, 88, 88, 88, 93]","[0, 0, 0, 0, 0, 0, 0, 1]",0.6048222780227661,0.7776007056236267,0.6258989572525024,1.246120810508728,0.18688665330410004,1.8254735469818115,7.286827564239502,0.012500000186264515,3.0,0.013683945990551985,0.26067644357681274,0.025232900647284694,0.11471934616565704,0.625,0.125,0.75,1.93307363986969,0.5075212121009827,-1.4255524277687073,0.625,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,14,20070014,"[104, 113, 85, 91]","[104, 104, 91, 91, 91, 91, 104, 104]","[0, 0, 3, 3, 3, 3, 0, 0]",0.5840138792991638,0.7844229936599731,0.6443884372711182,1.1859726905822754,0.24798458814620972,1.5764645338058472,6.9160637855529785,0.0062500000931322575,4.0,0.0064938448105963205,0.12614819407463074,0.03727731502424637,0.009407242760062218,0.0,0.5,0.5,0.7385051250457764,0.5434009432792664,-0.19510418176651,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,15,20070015,"[92, 81, 113, 102]","[113, 113, 81, 81, 81, 81, 113, 81]","[2, 2, 1, 1, 1, 1, 2, 1]",0.3715363144874573,0.8767536878585815,0.7777489423751831,1.1825547218322754,0.17939403653144836,1.9292848110198975,6.0198516845703125,0.02500000037252903,2.0,0.022609381413680994,0.4089478850364685,0.16552259532144567,0.035914357751607895,0.125,1.0,0.875,0.14450065791606903,0.3604370057582855,0.2159363478422165,-0.125,True,True,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,16,20070016,"[99, 106, 89, 112]","[106, 99, 106, 99, 106, 106, 99, 99]","[1, 0, 1, 0, 1, 1, 0, 0]",0.773499608039856,0.7277820706367493,0.5579363107681274,1.105973243713379,0.32352152466773987,1.8325172662734985,13.640348434448242,0.0062500000931322575,4.0,0.01280761843623571,0.25089120864868164,0.15161294666380923,0.04105103388428688,0.0,1.0,1.0,0.3251732289791107,0.1785297691822052,-0.14664345979690552,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,17,20070017,"[117, 95, 81, 109]","[109, 109, 109, 95, 109, 109, 109, 109]","[3, 3, 3, 1, 3, 3, 3, 3]",1.1452057361602783,0.439155250787735,0.07894489169120789,1.1638156175613403,0.2890031337738037,2.3418467044830322,18.155542373657227,0.0062500000931322575,4.0,0.017047162317387645,0.3389454185962677,0.31379333620214694,0.15155810117721558,0.625,0.375,1.0,0.9596079587936401,0.4455622434616089,-0.5140457153320312,0.625,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,18,20070018,"[118, 108, 80, 90]","[108, 108, 80, 108, 108, 108, 80, 108]","[1, 1, 2, 1, 1, 1, 2, 1]",0.6426066160202026,0.7765265703201294,0.6140674352645874,1.2133610248565674,0.18655142188072205,2.049071788787842,11.658392906188965,0.0062500000931322575,4.0,0.010946657129490217,0.20549261569976807,0.11713272433419188,0.017654400318861008,0.0,1.0,1.0,0.2686239778995514,0.1783755123615265,-0.0902484655380249,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,19,20070019,"[93, 84, 112, 106]","[106, 106, 84, 84, 84, 84, 84, 84]","[3, 3, 1, 1, 1, 1, 1, 1]",0.6410713195800781,0.7369674444198608,0.5190945863723755,1.2072722911834717,0.21223050355911255,1.9028966426849365,10.976949691772461,0.0062500000931322575,4.0,0.010306816557789934,0.19763067364692688,0.13075087638928357,0.12365120649337769,0.75,0.25,1.0,1.31650710105896,0.27961844205856323,-1.0368886590003967,0.75,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,20,20070020,"[102, 110, 91, 88]","[88, 88, 88, 88, 91, 88, 91, 88]","[3, 3, 3, 3, 2, 3, 2, 3]",0.6913210153579712,0.6904934644699097,0.4367294907569885,1.2179611921310425,0.16709758341312408,1.8821513652801514,15.811667442321777,0.0062500000931322575,4.0,0.01484637871514404,0.2939635217189789,0.08898327467292941,0.15303003787994385,0.25,0.75,1.0,0.8536422252655029,0.23443621397018433,-0.6192060112953186,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,21,20070021,"[109, 95, 115, 87]","[115, 109, 109, 115, 115, 109, 109, 109]","[2, 0, 0, 2, 2, 0, 0, 0]",0.548870861530304,0.7540441751480103,0.5435308814048767,1.1695964336395264,0.2689683437347412,1.774020791053772,3.059521436691284,0.02500000037252903,2.0,0.011490960667390377,0.19227610528469086,0.016903934498815023,0.011855566874146461,0.25,1.0,0.75,0.315249502658844,0.5169351100921631,0.2016856074333191,-0.25,True,True,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,22,20070022,"[112, 99, 100, 89]","[112, 100, 112, 100, 100, 112, 100, 112]","[0, 2, 0, 2, 2, 0, 2, 0]",0.42948099970817566,0.8513058423995972,0.759800136089325,1.1883035898208618,0.2085346281528473,2.201772451400757,19.134252548217773,0.0062500000931322575,4.0,0.017966123523484326,0.35245707631111145,0.0379879463812279,0.031700536608695984,0.0,1.0,1.0,0.17636069655418396,0.1168428361415863,-0.059517860412597656,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,23,20070023,"[95, 116, 89, 108]","[108, 116, 116, 116, 108, 116, 116, 116]","[3, 1, 1, 1, 3, 1, 1, 1]",0.11854305863380432,0.979244589805603,0.9683496356010437,1.187105417251587,0.23090088367462158,1.7983291149139404,7.159477233886719,0.012500000186264515,3.0,0.013444795034315333,0.2607307732105255,0.10668246640902629,0.02207108587026596,0.0,1.0,1.0,0.02103321999311447,0.1226915493607521,0.10165832936763763,0.0,True,True,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,24,20070024,"[106, 88, 93, 117]","[93, 117, 117, 93, 117, 93, 93, 93]","[2, 3, 3, 2, 3, 2, 2, 2]",0.248168483376503,0.9228206872940063,0.8511484861373901,1.2055673599243164,0.23845115303993225,2.142894744873047,15.555628776550293,0.0062500000931322575,4.0,0.014605970766312428,0.2894136905670166,0.11639831854904341,0.02227385714650154,0.0,1.0,1.0,0.0841330885887146,0.03536439314484596,-0.04876869544386864,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,25,20070025,"[104, 118, 87, 90]","[104, 104, 90, 104, 90, 90, 104, 104]","[0, 0, 3, 0, 3, 3, 0, 0]",0.3101402521133423,0.9197235703468323,0.8705339431762695,1.2236464023590088,0.19396962225437164,1.9388964176177979,12.310571670532227,0.0062500000931322575,4.0,0.011559022954764976,0.22709344327449799,0.1202497417403341,0.03505629301071167,0.0,0.375,0.375,1.6579283475875854,0.7770847678184509,-0.8808435797691345,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,26,20070026,"[104, 118, 82, 96]","[118, 104, 104, 104, 104, 104, 104, 118]","[1, 0, 0, 0, 0, 0, 0, 1]",0.5681610107421875,0.819919228553772,0.7070716023445129,1.1890888214111328,0.24503406882286072,1.8247859477996826,10.781067848205566,0.0062500000931322575,4.0,0.01012289268493287,0.197184756398201,0.08122802453760763,0.013796104118227959,0.0,0.25,0.25,1.470610499382019,1.1224983930587769,-0.3481121063232422,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,27,20070027,"[118, 97, 102, 80]","[80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 3, 3, 3, 3, 3, 3]",0.6173826456069946,0.8188832402229309,0.709578275680542,1.235903263092041,0.2015213668346405,1.7160202264785767,12.14517879486084,0.0031250000465661287,5.0,0.005701863362240098,0.11246790736913681,0.11377809035492518,0.018727198243141174,0.0,1.0,1.0,0.2024245262145996,0.0937303826212883,-0.10869414359331131,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,28,20070028,"[96, 104, 80, 114]","[104, 80, 80, 80, 80, 80, 104, 104]","[1, 2, 2, 2, 2, 2, 1, 1]",0.8739762306213379,0.6350373029708862,0.37763869762420654,1.233922004699707,0.20982277393341064,2.386310577392578,22.3104305267334,0.0062500000931322575,4.0,0.02094839833846531,0.41310611367225647,0.16958326739202909,0.10533783584833145,0.25,0.625,0.625,1.0076394081115723,0.47876012325286865,-0.5288792848587036,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,29,20070029,"[80, 96, 103, 115]","[80, 103, 103, 103, 103, 103, 80, 80]","[0, 2, 2, 2, 2, 2, 0, 0]",0.8439116477966309,0.6697882413864136,0.42549461126327515,1.1911165714263916,0.23392504453659058,1.7153311967849731,9.126655578613281,0.0062500000931322575,4.0,0.00856948153610948,0.16213618218898773,0.05557867854180312,0.024308228865265846,0.0,1.0,1.0,0.40797150135040283,0.396330326795578,-0.011641174554824829,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,30,20070030,"[110, 87, 108, 99]","[110, 110, 87, 110, 110, 87, 87, 110]","[0, 0, 1, 0, 0, 1, 1, 0]",0.38546180725097656,0.8272169828414917,0.6982765197753906,1.1985957622528076,0.20838284492492676,1.8589608669281006,11.836122512817383,0.0031250000465661287,5.0,0.005556768583879143,0.11061578243970871,0.07948868334379242,0.019451182335615158,0.125,0.75,0.875,0.32530707120895386,0.20423176884651184,-0.12107530236244202,0.125,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,31,20070031,"[93, 80, 110, 107]","[110, 110, 107, 110, 107, 110, 107, 107]","[2, 2, 3, 2, 3, 2, 3, 3]",0.5848941802978516,0.7552734613418579,0.5989983081817627,1.169152021408081,0.23086892068386078,1.5362460613250732,7.094038009643555,0.0062500000931322575,4.0,0.006660953749118769,0.12900838255882263,0.012667217403995148,0.007797939702868462,0.125,0.875,1.0,0.35918736457824707,0.29154717922210693,-0.06764018535614014,0.125,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,32,20070032,"[119, 98, 89, 101]","[98, 98, 119, 98, 119, 119, 119, 119]","[1, 1, 0, 1, 0, 0, 0, 0]",0.05133502185344696,0.9918384552001953,0.9860841631889343,1.1804471015930176,0.18088039755821228,1.8688058853149414,17.714487075805664,0.0062500000931322575,4.0,0.01663303418625609,0.3285486698150635,0.1567218951971135,0.018119819462299347,0.0,1.0,1.0,0.008208815939724445,0.07964657247066498,0.07143775653094053,0.0,True,True,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,33,20070033,"[88, 111, 94, 105]","[105, 94, 105, 105, 105, 105, 105, 94]","[3, 2, 3, 3, 3, 3, 3, 2]",0.8199520707130432,0.69505774974823,0.5326262712478638,1.224055290222168,0.19424337148666382,1.6677815914154053,9.50333023071289,0.0062500000931322575,4.0,0.008923160412043295,0.1771722286939621,0.08624749345365779,0.036674097180366516,0.25,0.25,0.5,1.2715651988983154,0.6574413776397705,-0.6141238212585449,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,34,20070034,"[101, 113, 80, 94]","[94, 94, 101, 94, 101, 94, 94, 94]","[3, 3, 0, 3, 0, 3, 3, 3]",0.5405038595199585,0.8000803589820862,0.6762178540229797,1.2489185333251953,0.18115434050559998,1.5408401489257812,7.764426231384277,0.0062500000931322575,4.0,0.007290414337889976,0.14298461377620697,0.036944400775373254,0.017172813415527344,0.0,0.75,0.75,0.4036642014980316,0.299835741519928,-0.10382845997810364,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,35,20070035,"[88, 106, 97, 117]","[97, 88, 88, 97, 88, 88, 88, 97]","[2, 0, 0, 2, 0, 0, 0, 2]",0.6484322547912598,0.7380083799362183,0.5206787586212158,1.1677534580230713,0.26706740260124207,2.032712459564209,12.597189903259277,0.0062500000931322575,4.0,0.011828142494917421,0.231780007481575,0.12470199326415952,0.11814627796411514,0.5,0.5,1.0,0.9659916758537292,0.23684437572956085,-0.7291473001241684,0.5,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,36,20070036,"[80, 114, 92, 107]","[80, 107, 80, 80, 107, 107, 80, 107]","[0, 3, 0, 0, 3, 3, 0, 3]",0.9378889799118042,0.6336672306060791,0.41441524028778076,1.21930992603302,0.19798943400382996,2.267181158065796,20.0310115814209,0.0062500000931322575,4.0,0.01880813730665985,0.3671714663505554,0.13929735971727475,0.0833711102604866,0.25,0.75,1.0,0.5166200399398804,0.2341165840625763,-0.2825034558773041,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,37,20070037,"[91, 105, 86, 118]","[91, 91, 91, 91, 86, 86, 86, 91]","[0, 0, 0, 0, 2, 2, 2, 0]",0.3425571918487549,0.8506481647491455,0.7185332775115967,1.0811048746109009,0.2771167755126953,2.144484758377075,18.319988250732422,0.0062500000931322575,4.0,0.01720156981025444,0.3350875973701477,0.23753552261946376,0.11198744177818298,0.375,0.625,1.0,0.5507034659385681,0.07921311259269714,-0.47149035334587097,0.375,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,38,20070038,"[97, 112, 89, 109]","[97, 97, 89, 97, 97, 97, 89, 97]","[0, 0, 2, 0, 0, 0, 2, 0]",0.534970760345459,0.7618881464004517,0.539072573184967,1.1153767108917236,0.3139064908027649,1.7753393650054932,11.133075714111328,0.0062500000931322575,4.0,0.01045341122045832,0.20422124862670898,0.11094242210870463,0.07840925455093384,0.25,0.75,1.0,0.582663357257843,0.12246227264404297,-0.46020108461380005,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,39,20070039,"[97, 114, 104, 86]","[104, 104, 104, 104, 97, 104, 104, 97]","[2, 2, 2, 2, 0, 2, 2, 0]",0.9650847315788269,0.4946301281452179,0.09437554329633713,1.1620869636535645,0.2946196496486664,2.2481088638305664,20.239179611206055,0.0062500000931322575,4.0,0.019003594618251067,0.37655723094940186,0.2525535959797172,0.1658608317375183,0.5,0.125,0.375,1.7929507493972778,0.6897510886192322,-1.1031996607780457,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,40,20070040,"[118, 84, 94, 103]","[84, 84, 84, 84, 103, 103, 84, 84]","[1, 1, 1, 1, 3, 3, 1, 1]",0.5227941870689392,0.8048731088638306,0.6263504028320312,1.2378661632537842,0.17316386103630066,1.7172666788101196,8.516702651977539,0.012500000186264515,3.0,0.015993529409550008,0.31224873661994934,0.02952592267508756,0.20680095255374908,0.75,0.25,1.0,1.4710679054260254,0.208841934800148,-1.2622259706258774,0.75,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,41,20070041,"[94, 102, 110, 88]","[110, 110, 110, 94, 94, 94, 110, 110]","[2, 2, 2, 0, 0, 0, 2, 2]",0.12053574621677399,0.9716662168502808,0.9467407464981079,1.1617943048477173,0.24337972700595856,1.6126782894134521,11.465190887451172,0.0031250000465661287,5.0,0.005382625299886507,0.10683950781822205,0.11551755209842302,0.002890437375754118,0.0,1.0,1.0,0.02938142977654934,0.017066819593310356,-0.012314610183238983,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,42,20070042,"[97, 119, 89, 100]","[89, 89, 97, 97, 97, 97, 89, 89]","[2, 2, 0, 0, 0, 0, 2, 2]",0.5706492066383362,0.792779803276062,0.6175157427787781,1.102041244506836,0.31341344118118286,1.9083099365234375,12.121244430541992,0.012500000186264515,3.0,0.02276250616966994,0.43799713253974915,0.10606566790332111,0.12814779579639435,0.25,0.75,1.0,0.5178900361061096,0.04919169098138809,-0.4686983451247215,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,43,20070043,"[93, 101, 84, 114]","[101, 101, 101, 114, 114, 114, 114, 101]","[1, 1, 1, 3, 3, 3, 3, 1]",0.5434707999229431,0.7455984354019165,0.5826839804649353,1.171826720237732,0.19911178946495056,2.4245355129241943,20.044408798217773,0.0062500000931322575,4.0,0.018820713948509322,0.368549108505249,0.2992317320891706,0.0935944989323616,0.375,0.5,0.875,0.9198828339576721,0.36351478099823,-0.5563680529594421,0.375,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,44,20070044,"[110, 83, 107, 92]","[107, 110, 110, 107, 110, 110, 110, 107]","[2, 0, 0, 2, 0, 0, 0, 2]",0.37832534313201904,0.8689743876457214,0.7929614782333374,1.1400172710418701,0.24316246807575226,1.7520265579223633,4.095882415771484,0.012500000186264515,3.0,0.0076916641713355985,0.14469502866268158,0.034505803335939104,0.007285312749445438,0.0,1.0,1.0,0.160670667886734,0.08625175803899765,-0.07441890984773636,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,45,20070045,"[108, 116, 94, 82]","[94, 116, 116, 94, 94, 116, 116, 94]","[2, 1, 1, 2, 2, 1, 1, 2]",0.24051152169704437,0.9478826522827148,0.9142157435417175,1.195568323135376,0.2297406941652298,1.6671823263168335,7.727553367614746,0.0062500000931322575,4.0,0.007255792754671206,0.13913944363594055,0.006292804200166132,0.007223234511911869,0.0,1.0,1.0,0.0538986437022686,0.040400080382823944,-0.013498563319444656,0.0,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,46,20070046,"[109, 116, 97, 85]","[97, 109, 109, 109, 109, 109, 97, 109]","[2, 0, 0, 0, 0, 0, 2, 0]",0.752079963684082,0.6332683563232422,0.3249245584011078,1.1613328456878662,0.25903230905532837,1.4929139614105225,4.2574639320373535,0.0062500000931322575,4.0,0.0039975490211435595,0.07522089034318924,0.020950104084556775,0.007731291931122541,0.375,0.5,0.875,0.6925506591796875,0.48838168382644653,-0.20416897535324097,0.375,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,47,20070047,"[93, 117, 100, 86]","[86, 86, 86, 93, 93, 86, 93, 86]","[3, 3, 3, 0, 0, 3, 0, 3]",0.8679635524749756,0.6159214973449707,0.34371381998062134,1.1743955612182617,0.22155125439167023,2.2835068702697754,15.377814292907715,0.012500000186264515,3.0,0.028878024751758092,0.5657970309257507,0.12488204397658192,0.12617972493171692,0.25,0.75,1.0,0.597399115562439,0.12752796709537506,-0.4698711484670639,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,48,20070048,"[97, 101, 117, 84]","[117, 117, 84, 117, 117, 84, 117, 84]","[2, 2, 3, 2, 2, 3, 2, 3]",0.23306047916412354,0.9213138818740845,0.8511686325073242,1.111901879310608,0.2522290050983429,1.8714629411697388,7.64413595199585,0.0062500000931322575,4.0,0.007177468572273824,0.14093439280986786,0.09207961363572521,0.013997996225953102,0.125,0.75,0.875,0.5757154822349548,0.3578316569328308,-0.21788382530212402,0.125,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,49,20070049,"[118, 105, 82, 91]","[82, 118, 118, 82, 118, 82, 118, 118]","[2, 0, 0, 2, 0, 2, 0, 0]",0.25851213932037354,0.88712477684021,0.779566764831543,1.1350164413452148,0.21902692317962646,1.999009132385254,15.825721740722656,0.0062500000931322575,4.0,0.014859575458416138,0.2961416244506836,0.09735233739779196,0.09740552306175232,0.25,0.75,1.0,0.4417313039302826,0.12436334043741226,-0.31736796349287033,0.25,False,False,0.0,0.0,0.0,0.0
seed7_original_P,7,original_P,0,easy,True,50,20070050,"[111, 101, 87, 97]","[97, 97, 101, 101, 97, 97, 101, 101]","[3, 3, 1, 1, 3, 3, 1, 1]",0.5413064956665039,0.79621422290802,0.6432032585144043,1.1629793643951416,0.2891061305999756,1.641066074371338,8.68691349029541,0.0062500000931322575,4.0,0.008156584653289995,0.1594042032957077,0.0019900830000292966,0.04753459617495537,0.375,0.5,0.875,0.949297308921814,0.47364541888237,-0.47565189003944397,0.375,False,False,0.0,0.0,0.0,0.0
